 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
DT,Ira,Adams,6 - 8,263,Sr,4.0,4.5,UCLA,3,14,0,3.0,0,0,0,0,"0
"
SS,Daunte,Sweetan,6 - 1,184,Jr,3.5,3.5,Rice,1,5,0,0.0,0,0,0,0,"0
"
CB,Duke,Burchfield,5 - 11,163,(So),4.0,4.5,North Carolina,8,35,6,0.0,0,0,0,0,"0
"
CB,Curt,Wood,5 - 10,190,So,3.0,4.0,Mississippi State,2,12,0,0.0,0,0,0,0,"0
"
OLB,Larry,Johnson,5 - 11,223,Sr,3.0,3.0,Texas A&M,5,30,0,0.0,0,0,0,0,"0
"
ILB,Curtis,Hsu,6 - 2,218,Sr,4.0,4.0,Baylor,7,38,0,0.0,0,0,0,0,"0
"
CB,Junior,Joyce,6 - 0,174,(So),3.0,3.0,UCLA,1,2,1,0.0,0,0,0,0,"0
"
ILB,Jerald,Green,6 - 0,220,Sr,3.0,3.0,Wake Forest,8,49,0,1.0,0,0,0,0,"0
"
DT,Ken,Henry,6 - 5,279,Sr,3.5,4.0,Michigan State,2,9,0,2.0,0,0,0,0,"0
"
DE,Daniel,Jensen,6 - 1,244,Jr,2.5,2.5,Illinois,2,8,0,2.0,0,0,0,0,"0
"
ILB,Nolan,Thomas,6 - 2,222,Sr,3.0,3.0,Rice,9,60,0,0.0,0,0,0,0,"0
"
FS,Manuel,Alvarez,5 - 11,171,Fr,1.0,3.5,New Mexico,1,4,0,0.0,0,0,0,0,"0
"
OLB,Brian,Hernandez,6 - 3,217,So,4.0,5.0,Maryland,12,106,1,1.0,1,0,0,0,"0
"
OLB,Craig,Livingston,6 - 2,232,Sr,3.5,3.5,North Carolina,6,41,1,0.0,0,0,0,0,"0
"
ILB,Brent,Ring,6 - 0,228,Sr,3.5,3.5,TCU,8,52,0,0.0,0,0,0,0,"0
"
DE,Jim,Pagac,6 - 7,292,(So),2.5,4.0,California,1,5,0,0.0,0,0,0,0,"0
"
DT,Jeremy,Owen,6 - 8,290,(Jr),3.5,4.5,BYU,4,17,0,4.0,0,0,0,0,"0
"
DE,Thomas,Henry,6 - 6,295,Jr,4.0,4.0,Maryland,5,10,0,6.0,0,0,0,0,"0
"
CB,Jose,Soares,5 - 11,165,So,1.5,2.5,UCF,2,7,1,0.0,0,0,0,0,"0
"
OLB,Jermaine,Graham,6 - 1,226,Jr,3.0,3.0,Indiana,2,13,0,0.0,0,0,0,0,"0
"
DT,Chris,James,6 - 3,285,(So),3.0,4.5,North Carolina,4,10,1,3.0,0,0,0,0,"0
"
OLB,Todd,Barry,6 - 2,221,Jr,3.5,4.0,Penn State,1,4,1,0.0,0,0,0,0,"0
"
DE,Bo,Bokamper,6 - 4,259,(So),3.5,4.0,Washington State,5,21,0,6.0,0,0,0,0,"0
"
OLB,Benjamin,Robinson,6 - 0,240,Fr,2.0,5.0,Boston College,1,5,0,0.0,0,0,0,0,"0
"
FS,John,Macias,6 - 0,173,So,2.0,3.0,West Virginia,2,12,0,0.0,0,0,0,0,"0
"
DE,Richard,Hicks,6 - 5,297,(Jr),5.0,5.0,North Carolina,4,14,0,5.0,0,0,0,0,"0
"
DE,Michael,Dowd,6 - 5,270,Sr,3.5,3.5,Boise State,2,7,0,1.0,1,0,0,0,"0
"
ILB,Christopher,Muller,6 - 0,231,(So),3.0,3.5,Georgia State,6,40,0,0.0,0,0,0,0,"0
"
ILB,Tunch,Richardson,5 - 11,217,Jr,5.0,5.0,Alabama,7,60,1,3.0,0,1,0,2,"0
"
OLB,Stephen,Campbell,5 - 11,234,So,2.5,4.0,Syracuse,8,47,1,0.0,0,0,0,0,"0
"
CB,Kendal,Whittle,5 - 9,182,(So),3.0,3.5,Georgia Tech,3,8,2,0.0,0,0,0,1,"0
"
DE,William,Parra,6 - 8,263,Jr,3.5,3.5,San Diego State,5,18,0,6.0,0,0,0,0,"0
"
ILB,James,Bates,6 - 1,217,Sr,4.5,4.5,UCLA,9,63,0,0.0,0,0,0,0,"0
"
CB,Verron,Gordon,5 - 11,179,Sr,3.0,3.0,Arizona State,4,10,3,0.0,0,0,0,0,"0
"
CB,Reggie,Griffin,5 - 10,192,Sr,4.5,4.5,Tennessee,5,19,4,0.0,0,0,0,0,"0
"
OLB,David,Doherty,6 - 1,228,Jr,5.0,5.0,Kansas State,9,59,1,0.0,0,0,0,0,"0
"
CB,DeAndre,Hawkins,6 - 2,180,Sr,5.0,5.0,Ohio State,8,39,6,0.0,0,0,0,1,"0
"
ILB,Brian,Thornton,6 - 2,227,Jr,3.5,3.5,South Carolina,9,61,0,1.0,0,0,0,0,"0
"
ILB,Elmer,Tautalatasi,6 - 0,230,Sr,3.0,3.0,California,2,9,0,0.0,0,0,0,0,"0
"
ILB,Charles,Washington,6 - 0,232,(Sr),4.0,4.0,Arizona,5,33,0,2.0,0,0,0,0,"0
"
CB,Mo,Rosenfels,5 - 10,170,Sr,3.5,3.5,Florida State,1,0,1,0.0,0,0,0,1,"0
"
FS,Sean,Youngblood,5 - 10,185,(Fr),3.5,4.0,Michigan State,2,8,1,0.0,0,0,0,0,"0
"
CB,Douglas,Hernandez,6 - 2,175,(Sr),4.0,4.0,Oregon State,10,42,2,0.0,0,0,0,1,"0
"
OLB,Bob,Robinson,6 - 0,245,(Jr),3.0,3.0,Miami,1,5,0,0.0,0,0,0,0,"0
"
DE,Claxton,Robertson,6 - 6,275,Sr,4.0,4.0,Auburn,5,13,0,9.0,1,1,0,0,"1
"
CB,Corey,Quinn,6 - 0,191,Jr,5.0,5.0,Oregon,6,26,5,0.0,0,0,0,3,"0
"
OLB,Wayne,Sydner,5 - 11,216,Jr,2.5,2.5,Vanderbilt,6,29,0,0.0,0,0,0,0,"0
"
DT,Jim,Kennison,6 - 1,276,Jr,3.5,4.0,Boston College,1,2,0,1.0,0,0,0,0,"0
"
DE,Stacey,Wulfeck,6 - 5,240,Sr,4.0,4.0,Syracuse,3,8,0,5.0,0,1,0,1,"0
"
SS,Jerry,Walker,6 - 0,181,(So),5.0,5.0,Oklahoma,5,14,5,0.0,0,0,0,1,"0
"
DE,Lonzell,Rentzel,6 - 8,265,(Sr),4.0,4.0,Florida State,2,9,0,1.0,0,0,0,0,"0
"
ILB,Christopher,Gonzales,5 - 9,220,Sr,3.5,3.5,San Diego State,6,40,0,0.0,0,0,0,0,"0
"
CB,Brandon,Ena,5 - 10,159,Sr,3.0,3.0,Missouri,1,0,1,0.0,0,0,0,0,"0
"
ILB,Donny,Hunter,5 - 11,207,(So),4.0,4.0,Ohio State,1,7,0,0.0,0,0,0,0,"0
"
DT,Eric,Young,6 - 6,276,(Sr),4.0,4.0,Purdue,6,21,0,4.0,0,0,0,0,"0
"
OLB,Kenyatta,Henderson,5 - 11,228,(Jr),5.0,5.0,Ole Miss,11,93,0,4.0,0,1,0,1,"0
"
CB,D.J.,Reed,5 - 10,183,So,2.5,4.5,Boise State,3,11,3,0.0,0,0,0,2,"0
"
FS,Nicholas,Grier,6 - 1,176,Sr,3.5,3.5,Navy,3,9,2,0.0,0,0,0,1,"0
"
SS,Gerald,Foreman,5 - 10,167,Sr,4.0,4.0,Missouri,1,5,0,0.0,0,0,0,0,"0
"
FS,Robert,Garrett,6 - 0,206,Sr,4.0,4.0,Utah,3,9,1,0.0,0,0,0,0,"0
"
DE,Curtis,Lewis,6 - 8,283,Sr,5.0,5.0,Texas,7,15,0,12.0,0,0,0,0,"0
"
CB,Paul,Olson,5 - 11,174,Jr,4.0,4.5,BYU,8,28,6,0.0,0,0,0,1,"0
"
OLB,Reggie,Waller,6 - 2,217,Jr,3.0,3.0,Alabama,3,19,0,0.0,0,0,0,0,"0
"
ILB,Lance,Nattiel,6 - 0,239,(So),4.0,5.0,Texas,5,39,1,1.0,0,0,0,0,"0
"
OLB,Darrell,Hall,6 - 1,237,Jr,1.5,2.0,Nevada,2,10,0,0.0,0,0,0,0,"0
"
OLB,John,Levin,6 - 1,237,(So),2.5,3.5,Air Force,9,60,0,1.0,0,0,0,0,"0
"
DE,Benjamin,Blankenship,6 - 1,290,(So),4.0,5.0,Georgia,4,13,0,7.0,0,0,0,0,"1
"
SS,Eric,Carroll,5 - 11,183,(Sr),3.5,3.5,Duke,5,17,2,0.0,0,0,0,0,"0
"
CB,David,Carter,5 - 9,176,Jr,3.5,3.5,Boston College,2,3,2,0.0,0,0,0,0,"0
"
ILB,Hugo,Miller,6 - 0,241,Sr,5.0,5.0,Kentucky,8,58,0,0.0,1,0,0,0,"0
"
OLB,Santiago,Brown,6 - 4,228,So,3.5,3.5,Arizona,7,47,0,0.0,0,0,0,0,"0
"
DT,Josh,Brown,6 - 5,304,So,3.5,3.5,South Carolina,6,25,0,2.0,0,0,0,0,"0
"
DE,Cody,Fuller,6 - 6,266,Sr,4.0,4.5,Arizona,6,19,0,11.0,0,0,0,0,"0
"
OLB,Ernie,Ofodile,6 - 0,211,Jr,2.5,2.5,Arkansas,2,14,0,0.0,0,0,0,0,"0
"
DT,Forest,Williams,6 - 2,273,(So),4.0,4.5,Oklahoma,8,32,0,10.0,0,0,0,0,"1
"
DT,Frederick,Franco,6 - 3,267,(Jr),3.0,3.0,SMU,6,23,0,4.0,0,0,0,0,"0
"
CB,Tyrone,Robb,6 - 1,170,(Fr),2.5,3.0,Duke,10,51,3,0.0,0,0,0,0,"0
"
OLB,Herb,Peko,6 - 0,226,(Jr),4.0,4.5,Nebraska,7,42,0,1.0,0,0,0,0,"0
"
ILB,Michael,Allison,6 - 0,216,(So),4.0,4.0,Ole Miss,6,40,0,0.0,0,0,0,0,"0
"
DE,Kendrick,Droughns,6 - 6,294,Sr,5.0,5.0,Ohio State,6,16,0,10.0,0,0,0,0,"0
"
DE,Anthony,Ortiz,6 - 7,262,So,5.0,5.0,Oklahoma State,4,14,0,12.0,0,0,0,0,"1
"
DE,Chris,Holt,6 - 8,263,Sr,3.0,3.5,Minnesota,1,1,0,2.0,0,0,0,0,"0
"
OLB,Scott,Wallace,5 - 11,207,So,3.5,4.0,Texas,3,16,0,0.0,0,0,0,0,"0
"
CB,Rocky,Brown,6 - 0,177,Sr,3.0,3.0,Oregon,1,5,0,0.0,0,0,0,0,"0
"
DE,Eason,DeLong,6 - 1,288,(Jr),4.0,4.0,South Carolina,3,10,0,4.0,0,0,0,0,"0
"
FS,Johnnie,Castaneda,6 - 1,197,Fr,1.0,3.0,San Diego State,1,5,0,0.0,0,0,0,0,"0
"
ILB,Tim,McDuffie,6 - 2,238,Sr,4.5,4.5,Oklahoma,6,37,1,1.0,1,0,0,0,"0
"
CB,Erik,Hardy,5 - 11,165,(So),2.5,2.5,TCU,1,4,0,0.0,0,0,0,0,"0
"
OLB,David,Hernandez,6 - 3,242,Fr,3.0,3.5,Indiana,2,9,0,0.0,0,0,0,0,"0
"
FS,Gerhard,Wilson,6 - 1,169,Jr,4.0,4.0,Texas Tech,3,6,3,0.0,0,0,0,0,"0
"
DT,Eugene,Webster,6 - 7,304,So,3.5,3.5,Washington,2,11,0,0.0,0,0,0,0,"0
"
DT,Vincent,Lopez,6 - 2,271,Jr,2.5,2.5,Northwestern,1,3,0,1.0,0,0,0,0,"0
"
DE,Thomas,Mughelli,6 - 6,262,(So),3.0,4.0,Texas,4,14,0,8.0,0,1,0,0,"0
"
ILB,Charles,Pucillo,6 - 1,221,Sr,3.0,3.0,Missouri,5,32,0,0.0,0,0,0,0,"0
"
CB,Mark,Donaldson,6 - 2,183,Sr,2.5,2.5,Navy,1,1,0,0.0,1,0,0,0,"0
"
DT,John,Christensen,6 - 7,269,(Jr),2.0,2.5,Nevada,1,3,0,0.0,0,0,0,0,"0
"
DE,Dainard,Breedlove,6 - 2,273,(So),3.5,4.5,Georgia Tech,7,29,0,6.0,0,0,0,0,"0
"
FS,David,Koenig,5 - 10,173,Jr,4.0,4.0,Kansas State,3,11,1,0.0,0,0,0,1,"0
"
DE,Jeremy,Jones,6 - 3,260,Jr,2.5,2.5,ECU,3,7,0,3.0,0,0,0,0,"0
"
DT,Carlos,Armstrong,6 - 2,263,Jr,3.0,3.0,West Virginia,6,22,0,6.0,0,0,0,0,"2
"
OLB,Jerel,Braxton,6 - 2,221,Jr,2.0,3.0,California,3,18,0,0.0,0,0,0,0,"0
"
OLB,Hugh,Boerigter,6 - 2,251,Sr,4.5,4.5,Stanford,2,18,0,0.0,0,0,0,0,"0
"
OLB,Paul,Goodman,6 - 2,240,So,3.5,5.0,Penn State,10,79,0,2.0,1,3,0,0,"0
"
OLB,Lance,Jones,5 - 11,237,(Jr),2.5,3.0,Connecticut,1,6,0,0.0,0,0,0,0,"0
"
FS,Brian,Warner,6 - 0,180,Sr,2.0,2.0,Hawaii,1,7,0,0.0,0,0,0,0,"0
"
OLB,John,Wright,6 - 0,227,Sr,3.5,3.5,Vanderbilt,3,14,0,1.0,0,0,0,0,"0
"
CB,Cade,Donovan,5 - 11,172,Sr,4.5,4.5,Washington State,7,29,3,0.0,0,0,0,0,"0
"
ILB,Gregory,Kellogg,6 - 3,235,So,3.5,4.5,Ohio State,5,29,0,0.0,0,0,0,0,"0
"
OLB,Eddie,Johnson,6 - 0,227,Sr,4.0,4.5,Georgia Tech,9,55,0,0.0,0,0,0,0,"0
"
CB,Scott,Dewveal,5 - 8,157,Jr,2.0,2.5,NC State,1,4,0,0.0,0,0,0,0,"0
"
DE,Charles,Jones,6 - 2,253,Jr,3.0,3.0,USC,2,8,0,2.0,0,0,0,0,"0
"
CB,Jeffrey,Gilmore,6 - 1,186,Jr,3.5,3.5,Kansas,1,5,0,0.0,0,0,0,0,"0
"
OLB,Michael,Clark,6 - 2,225,Sr,4.5,4.5,BYU,9,63,0,1.0,0,0,0,0,"0
"
DE,Ernie,Bouggess,6 - 2,272,(Jr),4.0,4.0,West Virginia,2,4,0,2.0,0,0,0,0,"0
"
OLB,Donald,Collier,6 - 1,205,So,3.5,4.5,Washington State,3,22,0,0.0,0,0,0,0,"0
"
CB,Jesse,Solano,5 - 11,176,Jr,3.0,4.0,Cincinnati,4,13,3,0.0,0,0,0,1,"0
"
CB,Nashville,Dawson,5 - 10,167,Jr,4.0,4.0,California,2,9,0,0.0,0,0,0,0,"0
"
SS,Torrance,Wilson,6 - 2,169,Jr,3.5,3.5,Washington,1,4,0,0.0,0,1,0,1,"0
"
OLB,Thomas,Barry,6 - 1,225,Jr,4.0,5.0,Arizona State,10,70,0,3.0,0,0,0,0,"0
"
FS,Glen,Brady,6 - 0,188,Sr,3.0,3.0,Kentucky,2,5,1,0.0,0,0,0,0,"0
"
ILB,Rufus,Horn,6 - 1,218,(So),5.0,5.0,Washington,4,28,0,1.0,0,0,0,0,"0
"
DE,Arthur,Blevins,6 - 0,275,(Jr),3.5,3.5,Rutgers,4,12,0,2.0,0,0,0,0,"0
"
ILB,Justin,Benson,6 - 2,220,(Jr),3.0,3.0,Cincinnati,2,13,0,0.0,0,0,0,0,"0
"
CB,Gabriel,Blankenship,5 - 10,172,(So),3.0,3.5,California,1,5,0,0.0,0,0,0,0,"0
"
OLB,Matt,Okoye,5 - 11,217,(So),4.0,4.0,Florida State,6,37,2,0.0,0,0,0,1,"0
"
ILB,Matthew,Romero,6 - 2,224,Jr,3.5,4.0,Stanford,9,63,3,2.0,0,0,0,0,"0
"
CB,Robert,Wallace,5 - 9,192,(Sr),3.5,3.5,Indiana,2,10,0,0.0,0,0,0,0,"0
"
DE,Gustavo,Adcock,6 - 3,271,(Fr),3.5,4.5,LSU,1,2,0,2.0,0,0,0,0,"0
"
FS,Christopher,Payne,6 - 1,205,Jr,3.5,4.5,Fresno State,2,11,1,0.0,0,0,0,1,"0
"
DE,William,Lopez,6 - 6,248,Jr,3.0,3.0,Colorado State,5,15,0,5.0,0,0,0,0,"0
"
CB,Cedric,Griffin,5 - 10,169,So,2.5,2.5,Auburn,2,5,1,0.0,0,1,0,1,"0
"
OLB,LaMont,Carolan,6 - 1,222,(So),3.0,3.0,Miami,10,64,2,0.0,0,0,0,0,"0
"
CB,Kevin,Potts,6 - 1,183,Jr,4.0,4.5,LSU,8,33,4,0.0,0,0,0,2,"0
"
DT,Brad,Mungro,6 - 6,284,Sr,5.0,5.0,Minnesota,4,12,0,7.0,0,0,0,0,"1
"
CB,Peter,Adams,5 - 9,173,(Jr),3.0,3.0,ECU,3,14,0,0.0,0,0,0,0,"0
"
DE,E.J.,McQuarters,6 - 7,257,Sr,4.0,4.0,Clemson,4,9,0,7.0,0,0,0,0,"0
"
SS,Bernie,Ware,6 - 2,174,(Sr),4.0,4.0,NC State,4,15,1,0.0,0,0,0,0,"0
"
DE,Darris,Hayes,6 - 6,289,(Jr),5.0,5.0,Ole Miss,4,10,0,8.0,0,0,0,0,"0
"
DT,Carl,Connor,6 - 6,285,Jr,4.5,4.5,Auburn,3,8,0,1.0,0,0,0,0,"1
"
CB,Jack,Ramsey,6 - 2,172,(So),4.5,4.5,Virginia Tech,3,11,2,0.0,0,0,0,2,"0
"
SS,Tavian,Oliphant,6 - 2,202,Sr,5.0,5.0,Alabama,1,3,1,0.0,0,0,0,0,"0
"
ILB,Billy,Williams,6 - 1,240,Sr,4.5,4.5,Rutgers,10,65,0,0.0,0,0,0,0,"0
"
SS,Frank,Curran,6 - 1,200,(Sr),4.5,4.5,Ole Miss,1,5,1,0.0,0,0,0,0,"0
"
OLB,Chester,Williams,6 - 2,219,(Sr),5.0,5.0,Auburn,5,37,0,0.0,0,0,1,0,"0
"
DE,Alexander,Herrmann,6 - 5,280,(Fr),2.0,3.5,Pittsburgh,6,9,0,7.0,0,0,0,0,"0
"
DE,Bernard,Dawson,6 - 8,274,Sr,3.0,3.0,Connecticut,4,15,0,4.0,0,0,0,0,"0
"
ILB,Jay,Cash,6 - 0,242,(So),4.0,4.0,UCLA,3,16,0,0.0,0,0,0,0,"0
"
OLB,Michael,Garcia,6 - 2,224,Sr,3.5,3.5,Mississippi State,4,26,0,0.0,0,0,0,0,"0
"
DE,Glen,Sanchez,6 - 8,274,So,1.5,3.0,Nevada,3,7,0,1.0,0,0,0,0,"0
"
DE,Tim,Bray,6 - 0,274,Sr,3.5,3.5,Missouri,1,4,0,1.0,0,0,0,0,"0
"
DT,Larry,Weir,6 - 7,334,So,3.0,3.5,TCU,4,17,0,2.0,0,0,0,0,"0
"
CB,Ken,Tomczak,5 - 11,185,(Jr),3.5,3.5,Washington,5,15,4,0.0,0,0,0,1,"0
"
ILB,Derrick,Jones,5 - 11,226,Jr,3.0,3.0,Virginia Tech,11,77,0,2.0,0,1,0,0,"0
"
DE,Ray,McBride,6 - 6,275,Sr,5.0,5.0,Alabama,5,15,0,7.0,0,0,0,0,"0
"
CB,Troy,Marshall,6 - 1,163,(Fr),3.5,5.0,Texas,2,10,1,0.0,0,0,0,1,"0
"
OLB,Stephen,Cannon,5 - 11,228,(Fr),2.5,4.5,San Diego State,4,27,0,1.0,0,0,0,0,"0
"
OLB,Frank,McCoy,6 - 2,228,(Jr),3.0,3.5,Illinois,8,52,0,0.0,0,0,0,0,"0
"
ILB,Mack,Chandois,6 - 2,230,Sr,3.5,3.5,Washington,6,44,1,0.0,1,1,0,0,"0
"
ILB,Marcus,Grant,6 - 2,239,(So),4.0,4.5,Notre Dame,9,62,1,2.0,0,0,0,0,"0
"
DT,Anthony,Andrews,6 - 4,276,Jr,3.0,3.0,ECU,3,14,0,2.0,0,0,0,0,"0
"
FS,Frank,Johnson,5 - 11,159,Jr,2.0,2.0,Texas A&M,4,11,3,0.0,0,0,0,1,"0
"
CB,DeSean,Bell,6 - 0,189,So,2.5,3.0,USC,1,1,1,0.0,0,0,0,1,"0
"
CB,Cameron,Bowman,6 - 0,180,(Fr),2.5,4.5,Arizona,1,4,1,0.0,0,0,0,0,"0
"
DE,Robert,Phillips,6 - 0,277,(Jr),3.0,3.0,Northwestern,2,6,0,1.0,0,0,0,0,"0
"
DE,Marvin,Martin,6 - 5,251,So,2.5,2.5,Indiana,1,0,0,1.0,0,0,0,0,"0
"
SS,Walter,Valdez,5 - 11,178,Jr,5.0,5.0,Boise State,1,1,1,0.0,0,0,0,0,"0
"
CB,Kadeem,Martin,5 - 9,175,(Sr),4.5,4.5,Penn State,10,44,10,0.0,0,0,0,2,"0
"
SS,David,Franks,5 - 11,175,(Fr),3.5,4.0,Michigan,3,8,3,0.0,0,0,0,0,"0
"
CB,Curt,Erwin,6 - 0,169,Jr,3.5,3.5,Iowa,2,3,3,0.0,0,0,0,0,"0
"
DE,Preston,Bryant,6 - 8,280,Jr,5.0,5.0,Michigan State,2,8,0,5.0,0,1,0,0,"0
"
SS,Wesley,Rosado,6 - 0,173,(Fr),2.5,4.5,North Carolina,2,11,1,0.0,0,0,0,1,"0
"
CB,Doug,Moore,6 - 0,172,Sr,3.5,3.5,Utah,4,19,1,0.0,0,0,0,0,"0
"
ILB,Jimmy,Workman,6 - 0,226,(Jr),4.5,5.0,USC,4,33,0,2.0,0,0,0,0,"0
"
CB,Carlos,Worley,5 - 10,157,Sr,2.5,2.5,Colorado State,2,9,1,0.0,0,0,0,0,"0
"
OLB,Jeff,Brooks,6 - 0,230,(Jr),3.5,4.5,Florida,11,87,0,0.0,0,0,0,0,"0
"
CB,Richard,Hoge,5 - 9,190,Jr,4.0,4.0,Auburn,4,16,3,0.0,0,0,0,1,"0
"
OLB,Sid,Atkinson,6 - 0,231,Jr,3.5,3.5,Texas Tech,3,21,0,0.0,0,0,0,0,"0
"
DE,James,Sowell,6 - 2,254,Jr,3.5,3.5,NC State,2,2,0,4.0,0,0,0,0,"0
"
DE,John,Dunaway,6 - 2,266,Sr,3.0,3.0,LSU,2,4,0,2.0,0,0,0,0,"0
"
OLB,Jay,McDonald,6 - 0,214,Jr,3.5,4.0,Northwestern,4,26,0,0.0,0,0,0,0,"0
"
DE,Jesus,Brooks,6 - 8,259,(Jr),4.0,4.0,Maryland,2,7,0,2.0,0,0,0,0,"0
"
SS,Bennie,Richardson,5 - 10,172,So,3.0,4.5,Maryland,2,7,1,0.0,0,0,0,0,"0
"
OLB,Robert,Johnson,6 - 2,231,Sr,2.5,2.5,ECU,5,31,0,0.0,0,0,0,0,"0
"
OLB,Timothy,McKay,6 - 1,231,(Fr),2.0,4.0,Colorado,6,37,0,1.0,0,0,0,0,"0
"
OLB,William,Bates,5 - 10,217,Jr,2.5,2.5,ECU,4,21,0,0.0,0,0,0,0,"0
"
CB,Cameron,Butler,5 - 11,162,(Jr),3.0,3.0,Stanford,4,12,3,0.0,0,0,0,1,"0
"
SS,Kliff,Papac,6 - 0,161,Sr,4.5,4.5,Syracuse,3,11,2,0.0,0,0,0,2,"0
"
FS,Richard,Wells,6 - 0,161,Jr,2.0,2.0,ECU,1,5,0,0.0,0,0,0,0,"0
"
CB,Will,Hall,5 - 10,224,So,4.0,5.0,USC,5,11,7,0.0,0,0,0,3,"0
"
SS,George,Russell,5 - 11,167,(Fr),2.5,5.0,San Diego State,3,14,0,0.0,0,0,0,0,"0
"
SS,Kevin,Jackson,6 - 2,187,(Jr),3.5,4.0,Virginia,3,14,2,0.0,0,0,0,1,"0
"
OLB,Dan,Dalby,6 - 2,212,Sr,3.0,3.0,Iowa,3,18,0,0.0,0,0,0,0,"0
"
CB,David,Tierney,5 - 9,169,Sr,4.5,4.5,Baylor,7,34,2,0.0,0,0,0,0,"0
"
CB,David,Gonzalez,6 - 0,191,Fr,1.0,4.0,Penn State,2,2,2,0.0,0,0,0,0,"0
"
ILB,David,Alford,6 - 0,221,(Fr),3.5,4.0,BYU,8,59,0,0.0,0,0,0,0,"0
"
CB,Warren,Rice,6 - 2,194,(Jr),3.5,3.5,SMU,2,9,1,0.0,0,0,0,1,"0
"
ILB,Steve,Pointer,6 - 0,229,Sr,5.0,5.0,Clemson,4,21,0,0.0,0,0,0,0,"0
"
OLB,Noel,Clark,6 - 4,234,(Fr),2.5,4.0,Michigan State,2,14,0,0.0,0,0,0,0,"0
"
CB,Tony,Fouts,6 - 0,166,Sr,4.0,4.0,USC,3,13,1,0.0,0,0,0,0,"0
"
CB,Keith,Wells,6 - 2,177,Sr,4.5,4.5,Michigan State,5,23,4,0.0,0,0,0,2,"0
"
ILB,Paul,Floyd,6 - 3,232,(Fr),3.5,4.5,NC State,9,69,0,1.0,0,0,0,0,"0
"
OLB,Derick,Goode,5 - 9,222,Sr,2.0,2.0,UCF,6,38,0,0.0,0,0,0,0,"0
"
DE,Ted,Pointer,6 - 0,278,(Sr),4.0,4.0,Virginia,2,5,0,5.0,0,0,0,0,"0
"
DE,Brett,Bailey,6 - 3,261,Jr,5.0,5.0,Auburn,2,7,0,5.0,0,1,0,0,"0
"
OLB,Brett,Wilson,6 - 1,235,So,1.5,4.0,Louisville,3,16,0,0.0,0,0,0,0,"0
"
SS,Matthew,Nelson,5 - 11,192,Fr,2.0,4.0,San Diego State,1,1,1,0.0,0,0,0,0,"0
"
DT,Enoch,Coleman,6 - 6,297,So,3.5,4.5,BYU,4,14,0,4.0,0,0,0,0,"0
"
OLB,Steve,Windsor,6 - 0,241,Jr,4.0,4.5,Nebraska,4,22,0,0.0,0,0,0,0,"0
"
ILB,Rich,Smith,5 - 11,226,(Jr),4.0,4.0,Georgia,8,57,0,0.0,1,0,0,0,"0
"
ILB,Mark,Spencer,5 - 9,221,(So),3.0,3.0,Colorado State,10,53,0,1.0,0,0,0,0,"0
"
DE,Richard,Coleman,6 - 4,257,(So),3.5,4.0,Arizona,2,8,0,3.0,0,0,0,0,"0
"
DE,Ricky,Mayo,6 - 6,251,(Fr),3.5,4.5,Vanderbilt,4,12,0,3.0,0,0,0,0,"0
"
CB,Daron,Haag,6 - 3,177,So,3.0,4.0,Arizona,7,22,6,0.0,0,0,0,1,"0
"
CB,Ginaldo,Reyna,5 - 11,160,So,2.5,4.0,Georgia,1,3,1,0.0,0,0,0,1,"0
"
DT,James,Arnold,6 - 8,291,So,2.5,4.5,Cincinnati,2,8,0,0.0,0,0,0,0,"0
"
OLB,Dane,Wilson,6 - 2,219,(Fr),2.5,3.0,Iowa State,8,48,0,0.0,0,0,0,0,"0
"
SS,Robert,Conrad,6 - 0,175,(Sr),3.0,3.0,Baylor,1,4,0,0.0,0,0,0,0,"0
"
ILB,Derrick,Rehberg,6 - 2,225,Sr,3.0,3.0,Texas Tech,1,5,0,0.0,0,0,0,0,"0
"
CB,Billy,Odom,6 - 0,190,Sr,4.0,4.0,Texas Tech,3,11,3,0.0,0,0,0,1,"0
"
CB,Craig,Harris,6 - 1,187,Sr,3.5,3.5,Air Force,1,2,1,0.0,0,0,0,0,"0
"
DE,Rex,Bauer,6 - 4,287,(Sr),4.0,4.0,Tennessee,6,16,0,8.0,0,0,0,0,"1
"
OLB,Lynn,Peterson,5 - 11,209,Jr,4.0,4.0,Iowa,8,55,0,0.0,0,0,0,0,"0
"
DE,Raymond,Jarvis,6 - 7,271,Jr,3.0,3.0,Colorado State,2,10,0,2.0,0,0,0,0,"0
"
SS,Charles,Johnson,5 - 11,178,So,2.0,3.0,Wake Forest,4,19,1,0.0,0,0,0,0,"0
"
CB,John,Rogers,6 - 1,197,Sr,4.0,4.0,Boston College,5,14,5,0.0,0,0,0,1,"0
"
DE,Mike,Whitaker,6 - 0,257,(Jr),2.5,2.5,UCF,2,3,0,3.0,0,0,0,0,"0
"
OLB,John,Woodley,6 - 2,223,Sr,4.0,4.0,Boston College,6,42,0,0.0,0,0,0,0,"0
"
OLB,Kenneth,Valenzuela,6 - 2,217,Jr,2.0,3.0,New Mexico,2,9,0,0.0,0,0,0,0,"0
"
OLB,Kyries,Brown,6 - 0,227,Sr,4.0,4.5,Wisconsin,10,73,1,3.0,0,0,0,0,"0
"
